"";"id";"team_h";"team_a";"result";"match_day";"scored_goals_team_h";"conceded_goals_team_h";"win_team_h";"draw_team_h";"loss_team_h";"win_rate_team_h";"win_rate_last_5_team_h";"win_rate_h_team_h";"win_rate_h_last_5_team_h";"draw_rate_team_h";"draw_rate_last_5_team_h";"draw_rate_h_team_h";"draw_rate_h_last_5_team_h";"loss_rate_team_h";"loss_rate_last_5_team_h";"loss_rate_h_team_h";"loss_rate_h_last_5_team_h";"avg_scored_goals_team_h";"avg_scored_goals_last_5_team_h";"avg_scored_goals_h_team_h";"avg_scored_goals_h_last_5_team_h";"avg_conceded_goals_team_h";"avg_conceded_goals_last_5_team_h";"avg_conceded_goals_h_team_h";"avg_conceded_goals_h_last_5_team_h";"scored_goals_team_a";"conceded_goals_team_a";"win_team_a";"draw_team_a";"loss_team_a";"win_rate_team_a";"win_rate_last_5_team_a";"win_rate_a_team_a";"win_rate_a_last_5_team_a";"draw_rate_team_a";"draw_rate_last_5_team_a";"draw_rate_a_team_a";"draw_rate_a_last_5_team_a";"loss_rate_team_a";"loss_rate_last_5_team_a";"loss_rate_a_team_a";"loss_rate_a_last_5_team_a";"avg_scored_goals_team_a";"avg_scored_goals_last_5_team_a";"avg_scored_goals_a_team_a";"avg_scored_goals_a_last_5_team_a";"avg_conceded_goals_team_a";"avg_conceded_goals_last_5_team_a";"avg_conceded_goals_a_team_a";"avg_conceded_goals_a_last_5_team_a";"max_value_player_h";"max_value_position_g_player_h";"max_value_position_d_player_h";"max_value_position_m_player_h";"max_value_position_f_player_h";"avg_goals_per_hour_5_player_h";"avg_goals_per_hour_10_player_h";"avg_assists_per_hour_5_player_h";"avg_assists_per_hour_10_player_h";"avg_goals_conceded_per_hour_5_player_h";"avg_goals_conceded_per_hour_10_player_h";"most_valuable_player_playing_player_h";"most_valuable_g_player_playing_player_h";"most_valuable_f_player_playing_player_h";"most_valuable_m_player_playing_player_h";"best_goal_scorer_playing_player_h";"best_m_goal_scorer_playing_player_h";"best_f_goal_scorer_playing_player_h";"best_assists_player_playing_player_h";"best_assists_d_player_playing_player_h";"best_assists_m_player_playing_player_h";"best_assists_f_player_playing_player_h";"max_value_player_a";"max_value_position_g_player_a";"max_value_position_d_player_a";"max_value_position_m_player_a";"max_value_position_f_player_a";"avg_goals_per_hour_5_player_a";"avg_goals_per_hour_10_player_a";"avg_assists_per_hour_5_player_a";"avg_assists_per_hour_10_player_a";"avg_goals_conceded_per_hour_5_player_a";"avg_goals_conceded_per_hour_10_player_a";"most_valuable_player_playing_player_a";"most_valuable_g_player_playing_player_a";"most_valuable_f_player_playing_player_a";"most_valuable_m_player_playing_player_a";"best_goal_scorer_playing_player_a";"best_m_goal_scorer_playing_player_a";"best_f_goal_scorer_playing_player_a";"best_assists_player_playing_player_a";"best_assists_d_player_playing_player_a";"best_assists_m_player_playing_player_a";"best_assists_f_player_playing_player_a";"season"
"31";40;6;3;"X";2020-10-18;0;4;0;0;1;0,5;0,5;0,5;0,5;0;0;0;0;0,5;0,5;0,5;0,5;1,25;1,25;1;1;1,75;1,75;1;1;2;4;0;0;1;0,25;0,25;0,5;0,5;0;0;0;0;0,75;0,75;0,5;0,5;2;2;2,5;2,5;2,5;2,5;2;2;72;50;45;72;59;0,0641025641025641;0,0641025641025641;0,0528846153846154;0,0528846153846154;1,44761157522339;1,44761157522339;1;1;1;1;1;1;0;1;1;1;1;65;45;50;64;65;0,0993401105760656;0,0993401105760656;0,0902255639097744;0,0902255639097744;1,70335312201751;1,70335312201751;1;1;1;1;1;1;1;1;1;1;1;"2020/2021"
"32";47;17;19;"X";2020-10-18;6;1;1;0;0;0,5;0,5;0;0;0,25;0,25;0,5;0,5;0,25;0,25;0,5;0,5;3;3;0,5;0,5;1,25;1,25;1;1;3;0;1;0;0;0,5;0,5;0,5;0,5;0;0;0;0;0,5;0,5;0,5;0,5;2;2;2;2;1;1;1;1;105;55;55;90;105;0,191210868035815;0,191210868035815;0,262135691418237;0,262135691418237;0,918190066997773;0,918190066997773;1;1;1;0;1;1;1;1;1;1;1;64;50;49;64;63;0,655614500442087;0,655614500442087;0,094017094017094;0,094017094017094;0,500044511690614;0,500044511690614;1;1;1;1;1;1;1;1;1;1;0;"2020/2021"
"33";43;9;2;"2";2020-10-18;0;3;0;0;1;0,75;0,75;0,5;0,5;0;0;0;0;0,25;0,25;0,5;0,5;3;3;2;2;1,75;1,75;2,5;2,5;7;2;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;3,66666666666667;3,66666666666667;3;3;0,666666666666667;0,666666666666667;0;0;101;55;57;71;101;0,10969387755102;0,10969387755102;0,0714285714285714;0,0714285714285714;1,16835374730277;1,16835374730277;1;1;1;1;1;1;1;1;1;1;0;70;46;50;70;60;0,158730158730159;0,158730158730159;0,14359542266519;0,14359542266519;0,359523575890959;0,359523575890959;1;1;1;1;1;1;1;1;1;1;1;"2020/2021"
"34";48;18;4;"X";2020-10-19;0;2;0;0;1;0;0;0;0;0,25;0,25;0,5;0,5;0,75;0,75;0,5;0,5;1,25;1,25;1,5;1,5;3,25;3,25;3;3;1;3;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1,5;1,5;2,66666666666667;2,66666666666667;3,5;3,5;60;45;49;60;55;0,0754840397697541;0,0754840397697541;0,0272108843537415;0,0272108843537415;3,52000141826236;3,52000141826236;1;1;1;1;1;1;1;1;0;1;0;65;55;54;60;65;0,0341880341880342;0,0341880341880342;0,0341880341880342;0,0341880341880342;1,82838414967245;1,82838414967245;1;1;1;1;1;1;1;1;1;1;0;"2020/2021"
"35";42;10;20;"2";2020-10-19;1;1;0;1;0;0,5;0,5;0,5;0,5;0,25;0,25;0,5;0,5;0,25;0,25;0;0;2,25;2,25;2,5;2,5;2;2;2;2;1;0;1;0;0;0,5;0,5;0,5;0,5;0;0;0;0;0,5;0,5;0,5;0,5;1;1;1;1;1,75;1,75;2;2;58;45;45;57;58;0,125616862924785;0,125616862924785;0,0786749482401656;0,0786749482401656;1,03527879259177;1,03527879259177;1;1;1;0;1;1;1;1;1;1;1;86;55;55;65;86;0,0489417989417989;0,0489417989417989;0,0667851220090026;0,0667851220090026;1,10015487831619;1,10015487831619;1;1;1;1;1;1;1;1;0;1;0;"2020/2021"
"36";50;2;10;"2";2020-10-23;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;3;3;4;4;0,5;0,5;1;1;0;1;0;0;1;0,4;0,4;0,5;0,5;0,2;0,2;0;0;0,4;0,4;0,5;0,5;1,8;1,8;2;2;1,8;1,8;2;2;71;47;51;71;60;0,152777777777778;0,152777777777778;0,13953488372093;0,13953488372093;0,314583128904589;0,314583128904589;1;1;1;1;1;1;1;1;1;1;1;58;45;45;58;58;0,11239825224459;0,11239825224459;0,0748447204968944;0,0748447204968944;1,08231892107328;1,08231892107328;1;1;1;1;1;1;1;1;1;1;1;"2020/2021"
"37";57;19;12;"X";2020-10-24;3;3;0;1;0;0,4;0,4;0,5;0,5;0,2;0,2;0;0;0,4;0,4;0,5;0,5;2,2;2,2;2;2;1,4;1,4;1;1;1;0;1;0;0;0,5;0,5;0,5;0,5;0,25;0,25;0,5;0,5;0,25;0,25;0;0;1,75;1,75;2;2;1,75;1,75;1;1;64;50;49;64;63;0,403999831586039;0,403999831586039;0,102380952380952;0,102380952380952;0,975727769885182;0,975727769885182;1;1;1;1;1;1;1;1;1;1;0;115;60;60;115;104;0,0683760683760684;0,0683760683760684;0,0444509194509195;0,0444509194509195;0,685159479896322;0,685159479896322;0;1;1;0;1;1;0;1;0;1;0;"2020/2021"
"38";53;8;6;"2";2020-10-24;1;1;0;1;0;0;0;0;0;0,2;0,2;0;0;0,8;0,8;1;1;0,8;0,8;0;0;2,4;2,4;3;3;1;1;0;1;0;0,4;0,4;0,5;0,5;0,2;0,2;0;0;0,4;0,4;0,5;0,5;1,2;1,2;1,5;1,5;1,6;1,6;2,5;2,5;59;45;45;59;59;0,05;0,05;0,0111111111111111;0,0111111111111111;1,19848484848485;1,19848484848485;1;1;1;1;1;1;1;1;0;1;0;72;50;45;72;58;0,0615384615384615;0,0615384615384615;0,0703209776380508;0,0703209776380508;2,21837484497704;2,21837484497704;1;1;1;1;1;1;0;1;1;1;1;"2020/2021"
"39";55;13;5;"X";2020-10-24;4;1;1;0;0;0,5;0,5;0;0;0;0;0;0;0,5;0,5;1;1;2,25;2,25;1;1;3;3;4,5;4,5;3;3;0;1;0;0,4;0,4;0,5;0,5;0,4;0,4;0,5;0,5;0,2;0,2;0;0;2,6;2,6;3;3;1,8;1,8;2;2;105;55;54;105;0;0,145790200138026;0,145790200138026;0,123015873015873;0,123015873015873;2,84505859079468;2,84505859079468;1;1;0;1;1;1;0;1;1;1;0;93;48;59;84;93;0,148683405946648;0,148683405946648;0,170004968279447;0,170004968279447;2,63606843561319;2,63606843561319;1;0;1;1;1;1;1;1;1;1;1;"2020/2021"
"40";54;11;15;"1";2020-10-24;2;2;0;1;0;0,6;0,6;1;1;0,2;0,2;0;0;0,2;0,2;0;0;2,6;2,6;3,5;3,5;2,6;2,6;2;2;1;1;0;1;0;0;0;0;0;0,2;0,2;0;0;0,8;0,8;1;1;0,4;0,4;0,5;0,5;1,4;1,4;1,5;1,5;123;45;75;123;93;0,268324291742013;0,268324291742013;0,0877581629666792;0,0877581629666792;1,68211191422542;1,68211191422542;1;0;1;1;1;1;0;1;1;1;1;58;50;54;53;58;0,128571428571429;0,128571428571429;0,029644533869886;0,029644533869886;1,12593922216931;1,12593922216931;1;1;1;0;1;0;1;1;1;0;0;"2020/2021"
"41";56;16;7;"1";2020-10-25;3;3;0;1;0;0,4;0,4;0,5;0,5;0,2;0,2;0;0;0,4;0,4;0,5;0,5;1,6;1,6;2;2;1,8;1,8;2,5;2,5;2;2;0;1;0;0,8;0,8;1;1;0,2;0,2;0;0;0;0;0;0;2,8;2,8;1,5;1,5;1,4;1,4;0,5;0,5;85;45;50;64;85;0,0696078431372549;0,0696078431372549;0,0546955624355005;0,0546955624355005;1,27382678415851;1,27382678415851;1;1;1;1;1;1;1;1;1;1;1;79;50;61;79;79;0,14664380563257;0,14664380563257;0,133985062556491;0,133985062556491;0,851497470178086;0,851497470178086;1;1;1;1;1;1;1;1;1;1;1;"2020/2021"
"42";58;20;14;"X";2020-10-25;1;0;1;0;0;0,6;0,6;0,5;0,5;0;0;0;0;0,4;0,4;0,5;0,5;1;1;1;1;1,4;1,4;1,5;1,5;1;4;0;0;1;0,4;0,4;0,5;0,5;0,2;0,2;0,5;0,5;0,4;0,4;0;0;1,4;1,4;1,5;1,5;1,8;1,8;0,5;0,5;86;55;55;64;86;0,0486772486772487;0,0486772486772487;0,0746979388770434;0,0746979388770434;0,759045471280401;0,759045471280401;1;1;1;1;1;1;1;1;1;1;0;65;50;50;58;65;0,0631802721088435;0,0631802721088435;0,356057422969188;0,356057422969188;2,50141586543227;2,50141586543227;1;1;1;1;1;1;1;1;1;1;1;"2020/2021"
"43";49;1;9;"2";2020-10-25;0;1;0;0;1;0,6;0,6;1;1;0;0;0;0;0,4;0,4;0;0;1,6;1,6;2;2;1,2;1,2;1;1;0;1;0;0;1;0,6;0,6;1;1;0;0;0;0;0,4;0,4;0;0;2,4;2,4;4;4;1,6;1,6;1;1;118;50;55;118;85;0,171992967169314;0,171992967169314;0,0728442728442728;0,0728442728442728;0,798190640550192;0,798190640550192;1;1;1;1;1;1;1;1;1;1;0;71;55;58;71;57;0,102181848349096;0,102181848349096;0,122642029784887;0,122642029784887;1,27990157515702;1,27990157515702;0;1;0;1;0;1;0;0;1;1;0;"2020/2021"
"44";51;3;18;"X";2020-10-26;1;1;0;1;0;0,2;0,2;0;0;0,2;0,2;0;0;0,6;0,6;1;1;1,8;1,8;1,5;1,5;2,2;2,2;3;3;0;0;0;1;0;0;0;0;0;0,4;0,4;0;0;0,6;0,6;1;1;1;1;1;1;2,6;2,6;3,5;3,5;66;45;49;63;66;0,435821294810059;0,435821294810059;0,143609022556391;0,143609022556391;1,22370510595804;1,22370510595804;1;1;1;1;1;1;1;1;1;1;1;60;45;45;60;60;0,0508634222919937;0,0508634222919937;0,0336734693877551;0,0336734693877551;1,07245840283186;1,07245840283186;1;1;1;1;1;1;1;1;1;1;0;"2020/2021"
"45";52;4;17;"2";2020-10-26;0;0;0;1;0;0;0;0;0;0,25;0,25;0;0;0,75;0,75;1;1;0,75;0,75;0;0;2;2;1;1;3;3;0;1;0;0,4;0,4;1;1;0,4;0,4;0;0;0,2;0,2;0;0;3;3;5,5;5,5;1,6;1,6;1,5;1,5;64;55;54;59;64;0,0256410256410256;0,0256410256410256;0,0256410256410256;0,0256410256410256;1,28882760143102;1,28882760143102;1;1;1;1;1;1;1;1;1;1;0;106;55;55;95;106;0,168580508774643;0,168580508774643;0,149777046703995;0,149777046703995;2,26276823354026;2,26276823354026;1;1;1;1;1;1;1;1;1;1;1;"2020/2021"
"46";68;20;6;"1";2020-10-30;1;1;0;1;0;0,5;0,4;0,333333333333333;0,333333333333333;0,166666666666667;0,2;0,333333333333333;0,333333333333333;0,333333333333333;0,4;0,333333333333333;0,333333333333333;1;0,8;1;1;1,33333333333333;1,6;1,33333333333333;1,33333333333333;2;1;1;0;0;0,5;0,4;0,666666666666667;0,666666666666667;0,166666666666667;0,2;0;0;0,333333333333333;0,4;0,333333333333333;0,333333333333333;1,33333333333333;1,4;1,66666666666667;1,66666666666667;1,5;1,8;2;2;85;55;55;64;85;0,0391534391534392;0,0485008818342152;0,0396825396825397;0,0570101871594409;1,05781118968898;0,883604683086172;1;1;1;1;1;1;1;1;1;1;0;72;50;54;72;58;0,0698979591836735;0,0683106575963719;0,0728474118718021;0,0711957602201505;1,63743135326986;1,44565936833018;1;1;1;1;1;1;0;1;1;1;1;"2020/2021"
"47";66;15;12;"2";2020-10-31;1;2;0;0;1;0;0;0;0;0,166666666666667;0,2;0,333333333333333;0,5;0,833333333333333;0,8;0,666666666666667;0,5;0,5;0,6;0,333333333333333;0,5;1,5;1,4;1,33333333333333;1;1;1;0;1;0;0,4;0,4;0,333333333333333;0,333333333333333;0,4;0,4;0,666666666666667;0,666666666666667;0,2;0,2;0;0;1,6;1,6;1,66666666666667;1,66666666666667;1,6;1,6;1;1;57;49;54;53;57;0,0205128205128205;0,0170940170940171;0,0205128205128205;0,0170940170940171;1,07739171425152;1,07208746528617;0;1;0;0;1;1;1;1;1;0;1;116;60;60;116;104;0,0714285714285714;0,0714285714285714;0,0679413179413179;0,0679413179413179;0,827314847876513;0,827314847876513;1;1;1;1;1;1;0;1;1;1;0;"2020/2021"
"48";60;4;5;"2";2020-10-31;0;1;0;0;1;0;0;0;0;0,2;0,2;0;0;0,8;0,8;1;1;0,6;0,6;0;0;1,8;1,8;1;1;0;0;0;1;0;0,333333333333333;0,2;0,333333333333333;0;0,5;0,6;0,666666666666667;1;0,166666666666667;0,2;0;0;2,16666666666667;2;2;1,5;1,5;1,6;1,33333333333333;1,5;64;55;54;59;64;0,0205128205128205;0,0205128205128205;0,0205128205128205;0,0205128205128205;1,06989143196995;1,06989143196995;1;1;1;1;1;1;1;1;1;1;0;93;50;59;84;93;0,101801319778848;0,116731636474815;0,117567326556091;0,130928176514051;2,01013784259293;1,90749966273128;1;1;1;1;1;1;1;1;1;1;1;"2020/2021"
"49";63;11;19;"1";2020-10-31;2;1;1;0;0;0,666666666666667;0,6;1;1;0,166666666666667;0,2;0;0;0,166666666666667;0,2;0;0;2,5;2,2;3;2,5;2,33333333333333;2,2;1,66666666666667;1;1;1;0;1;0;0,333333333333333;0,4;0,333333333333333;0,333333333333333;0,333333333333333;0,4;0,333333333333333;0,333333333333333;0,333333333333333;0,2;0,333333333333333;0,333333333333333;2;2,4;2,33333333333333;2,33333333333333;1,33333333333333;1,2;1,66666666666667;1,66666666666667;123;59;75;123;93;0,234805772595214;0,241119581595037;0,0810472524256545;0,099270146252148;1,27863760463789;1,3948255771929;1;1;1;1;1;1;1;1;1;1;1;64;50;50;64;63;0,67079627607011;0,541902879631074;0,116239316239316;0,104273504273504;0,907809669901359;0,990491138985557;1;1;1;1;1;1;1;1;1;1;0;"2020/2021"
"50";59;2;16;"2";2020-11-01;0;3;0;0;1;0,8;0,8;0,666666666666667;0,666666666666667;0;0;0;0;0,2;0,2;0,333333333333333;0,333333333333333;2,4;2,4;2,66666666666667;2,66666666666667;1;1;1,66666666666667;1,66666666666667;2;0;1;0;0;0,5;0,6;0,333333333333333;0,5;0,166666666666667;0,2;0,333333333333333;0,5;0,333333333333333;0,2;0,333333333333333;0;1,66666666666667;2;1,33333333333333;2;1,5;1,6;1,33333333333333;1,5;72;48;52;72;60;0,127777777777778;0,122222222222222;0,111627906976744;0,111627906976744;0,718440007397176;0,704551118508287;1;1;1;1;1;1;1;1;1;1;1;85;45;50;64;85;0,0957082133552722;0,0793294940353764;0,0665952210843852;0,0576327697070731;0,78886837841047;0,75001241786204;1;1;1;1;1;1;1;1;1;1;1;"2020/2021"
"51";65;14;7;"1";2020-11-01;1;1;0;1;0;0,333333333333333;0,2;0,333333333333333;0,333333333333333;0,333333333333333;0,4;0;0;0,333333333333333;0,4;0,666666666666667;0,666666666666667;1,33333333333333;1,2;1,33333333333333;1,33333333333333;1,66666666666667;2;2,66666666666667;2,66666666666667;0;2;0;0;1;0,666666666666667;0,6;0,666666666666667;0,5;0,166666666666667;0,2;0;0;0,166666666666667;0,2;0,333333333333333;0,5;2,33333333333333;2,6;1;1;1,5;1,8;1;1,5;65;50;50;58;65;0,0672619047619048;0,0759637188208617;0,206843891402715;0,352585649644473;2,55879749737187;2,1062275311816;1;1;1;1;1;1;1;1;0;1;1;80;50;62;80;77;0,127272727272727;0,114177489177489;0,0830693116407402;0,0793587365015937;0,976209035976673;0,846625053934949;1;1;0;1;1;1;1;1;1;1;0;"2020/2021"
"52";64;13;1;"2";2020-11-01;0;0;0;1;0;0,4;0,4;0;0;0,2;0,2;0,333333333333333;0,333333333333333;0,4;0,4;0,666666666666667;0,666666666666667;1,8;1,8;0,666666666666667;0,666666666666667;2,4;2,4;3;3;0;1;0;0;1;0,5;0,4;0,333333333333333;0;0;0;0;0;0,5;0,6;0,666666666666667;1;1,33333333333333;1;1,33333333333333;0,5;1,16666666666667;1,4;1,33333333333333;2;105;55;54;105;80;0,0785714285714286;0,0785714285714286;0,0714285714285714;0,0714285714285714;1,26944802608214;1,26944802608214;1;1;0;1;1;1;0;1;1;1;0;118;50;55;118;85;0,133953100059679;0,140171928609518;0,0380952380952381;0,0317460317460318;0,960231994927825;0,829746372589294;1;1;1;1;1;1;1;1;1;0;0;"2020/2021"
"53";67;17;3;"1";2020-11-01;1;0;1;0;0;0,5;0,6;0;0;0,333333333333333;0,4;0,666666666666667;1;0,166666666666667;0;0,333333333333333;0;2,66666666666667;3,2;1,33333333333333;2;1,33333333333333;1,4;1,66666666666667;2;1;1;0;1;0;0,166666666666667;0,2;0,333333333333333;0,333333333333333;0,333333333333333;0,4;0,333333333333333;0,333333333333333;0,5;0,4;0,333333333333333;0,333333333333333;1,66666666666667;1,8;2;2;2;1,8;1,66666666666667;1,66666666666667;108;55;58;94;108;0,154294794488929;0,128578995407441;0,211652831500672;0,180434154715739;1,04702406434609;0,992927328339362;1;1;1;0;1;1;1;1;1;1;1;66;45;47;63;66;0,238095238095238;0,235714285714286;0,06265664160401;0,0601503759398496;1,27395545627137;1,34096928752326;1;1;1;1;1;1;1;1;1;1;1;"2020/2021"
"54";61;8;18;"1";2020-11-02;1;2;0;0;1;0;0;0;0;0,166666666666667;0,2;0;0;0,833333333333333;0,8;1;1;0,833333333333333;1;0,333333333333333;0,5;2,33333333333333;2,2;2,66666666666667;2,5;1;1;0;1;0;0;0;0;0;0,5;0,6;0,333333333333333;0,333333333333333;0,5;0,4;0,666666666666667;0,666666666666667;1;1,2;1;1;2,33333333333333;2,2;2,66666666666667;2,66666666666667;59;45;45;59;59;0,0803075396825397;0,0680555555555556;0,204329004329004;0,137806637806638;1,26393554777201;1,27326268197838;1;1;1;1;1;1;1;1;0;1;0;60;45;49;60;60;0,0766809782300316;0,068203741181366;0,0654195011337868;0,054119425547997;1,06807128899434;1,17250901959214;1;1;1;1;1;1;1;1;1;1;1;"2020/2021"
"55";62;10;9;"2";2020-11-02;3;0;1;0;0;0,5;0,6;0,333333333333333;0,333333333333333;0,166666666666667;0,2;0,333333333333333;0,333333333333333;0,333333333333333;0,2;0,333333333333333;0,333333333333333;2;1,8;1,66666666666667;1,66666666666667;1,5;1;1,66666666666667;1,66666666666667;1;0;1;0;0;0,666666666666667;0,6;1;1;0;0;0;0;0,333333333333333;0,4;0;0;2,16666666666667;2;3;3;1,33333333333333;1,6;0,666666666666667;1;58;45;45;58;58;0,104299110948727;0,117077908616523;0,0772390741107602;0,0798420855684907;0,476784740187813;1,05092625630899;1;1;1;1;1;1;1;1;1;1;1;100;55;58;70;100;0,166637630662021;0,161246612466125;0,241496598639456;0,242875528589814;1,07367929405336;0,94598594768303;1;1;1;1;1;1;1;1;1;1;0;"2020/2021"
"56";70;3;4;"X";2020-11-06;1;2;0;0;1;0,142857142857143;0;0;0;0,285714285714286;0,4;0,333333333333333;0,5;0,571428571428571;0,6;0,666666666666667;0,5;1,57142857142857;1,4;1,33333333333333;1,5;2;2,2;2,33333333333333;2;0;3;0;0;1;0;0;0;0;0,166666666666667;0,2;0,333333333333333;0,5;0,833333333333333;0,8;0,666666666666667;0,5;0,5;0,2;1;0,5;2;1,6;2,33333333333333;1,5;63;45;47;63;55;0,151465201465201;0,148438862724577;0,0380952380952381;0,0526912519393722;1,30933407894334;1,21644720136925;0;1;0;1;0;1;0;0;1;1;0;63;54;54;59;63;0,0102564102564103;0,0170940170940171;0;0,0170940170940171;1,03898438124675;1,25509506357817;1;1;1;1;1;1;1;1;1;1;0;"2020/2021"
"57";76;16;14;"1";2020-11-06;4;3;1;0;0;0,571428571428571;0,8;0,666666666666667;1;0,142857142857143;0,2;0;0;0,285714285714286;0;0,333333333333333;0;2;2,4;2;2;1,71428571428571;1,2;1,66666666666667;0;2;1;1;0;0;0,428571428571429;0,4;0,333333333333333;0;0,285714285714286;0,4;0,666666666666667;1;0,285714285714286;0,2;0;0;1,42857142857143;1,6;1,33333333333333;1;1,57142857142857;1,6;0,666666666666667;1;85;45;50;58;85;0,106218851176834;0,091743623856469;0,115013022752961;0,100065991308804;1,8196572139996;1,80970485274764;1;1;1;0;1;1;1;1;1;1;1;65;50;49;58;65;0,0792589516426726;0,0745314183259129;0,273808177117001;0,343111603615805;2,79002103200577;2,19757425922814;1;1;1;1;1;1;1;1;0;1;1;"2020/2021"
"58";73;7;13;"2";2020-11-07;1;2;0;0;1;0,571428571428571;0,4;0,666666666666667;0,5;0,142857142857143;0,2;0,333333333333333;0,5;0,285714285714286;0,4;0;0;2,14285714285714;1,8;3,66666666666667;3;1,57142857142857;1,8;2;2;0;1;0;0;1;0,333333333333333;0,4;1;1;0,166666666666667;0,2;0;0;0,5;0,4;0;0;1,5;1,6;3,5;3,5;2,16666666666667;2;1,5;1,5;77;45;55;68;77;0,0571428571428572;0,080815443060341;0,0934589220303506;0,075614861329147;1,2851050554658;1,18022842057291;0;0;0;0;1;0;1;1;0;0;0;105;54;54;105;80;0,0761904761904762;0,102346445824707;0,0595238095238095;0,0515873015873016;2,26173495887327;2,19578298402894;1;1;0;1;1;1;0;1;1;1;0;"2020/2021"
"59";72;6;10;"1";2020-11-07;0;2;0;0;1;0,428571428571429;0,2;0,333333333333333;0;0,142857142857143;0,2;0,333333333333333;0,5;0,428571428571429;0,6;0,333333333333333;0,5;1,14285714285714;0,8;1;1;1,57142857142857;2;1;1,5;1;4;0;0;1;0,428571428571429;0,4;0,666666666666667;1;0,142857142857143;0,2;0;0;0,428571428571429;0,4;0,333333333333333;0;1,85714285714286;1,2;2,33333333333333;2;1,85714285714286;1,2;1,33333333333333;0;73;50;54;73;58;0,0387755102040816;0,0578231292517007;0,0440185830429733;0,0626822317588868;2,127440723127;1,86848408942928;1;1;1;1;1;1;0;1;0;1;1;59;45;45;58;59;0,0488095238095238;0,0897715940736;0,0437862950058072;0,0682965303477347;1,01793669112237;1,44232349548908;1;1;1;1;1;1;1;1;1;1;1;"2020/2021"
"60";71;5;15;"1";2020-11-07;3;0;1;0;0;0,428571428571429;0,4;0,333333333333333;0,5;0,428571428571429;0,6;0,333333333333333;0,5;0,142857142857143;0;0,333333333333333;0;2,28571428571429;2,6;2,33333333333333;3,5;1,28571428571429;1,2;1,66666666666667;1,5;0;1;0;0;1;0;0;0;0;0,142857142857143;0,2;0;0;0,857142857142857;0,8;1;1;0,428571428571429;0,6;0,666666666666667;1;1,42857142857143;1,4;1,66666666666667;2;93;50;58;84;93;0,170848938826467;0,154914774898724;0,128845522044812;0,12852255035663;1,73773637455193;1,51388389968904;1;1;1;1;1;1;1;1;1;1;1;57;49;53;52;57;0,0190476190476191;0,0136054421768707;0,0190476190476191;0,0136054421768707;0,960478101528234;0,985723475996804;0;1;0;0;1;1;1;1;1;0;1;"2020/2021"
"61";78;19;8;"1";2020-11-07;1;2;0;0;1;0,285714285714286;0,4;0,333333333333333;0,5;0,285714285714286;0,4;0,333333333333333;0,5;0,428571428571429;0,2;0,333333333333333;0;1,85714285714286;2,4;1,66666666666667;2,5;1,42857142857143;1,2;1;0,5;2;0;1;0;0;0,142857142857143;0,2;0;0;0,142857142857143;0,2;0,333333333333333;0,5;0,714285714285714;0,6;0,666666666666667;0,5;1;0,8;1,33333333333333;0,5;2;1,4;2;1;64;50;50;64;61;0,758677529367185;0,566219166711778;0,1;0,0793650793650794;0,699432236276071;0,919955126108647;1;1;0;1;1;1;0;1;1;1;0;58;45;48;54;58;0,0460884353741497;0,0761763038548753;0,213852813852814;0,127334570191713;0,836178008499437;0,987584146357438;0;1;1;0;1;1;1;1;1;1;1;"2020/2021"
"62";77;18;17;"2";2020-11-08;0;2;0;0;1;0;0;0;0;0,428571428571429;0,6;0,666666666666667;1;0,571428571428571;0,4;0,333333333333333;0;0,857142857142857;0,8;1;1,5;2,28571428571429;1,6;2;1,5;2;1;1;0;0;0,571428571428571;0,6;1;1;0,285714285714286;0,4;0;0;0,142857142857143;0;0;0;2,57142857142857;2,6;4;3,5;1,28571428571429;1,2;1;0,5;60;45;48;60;60;0,0435853303323183;0,0535427198815446;0,0531746031746032;0,0461613216715258;0,94161706730327;1,20885192434639;1;1;1;1;1;1;1;1;1;1;1;109;55;58;95;109;0,211550189696132;0,216306852159806;0,165144960937962;0,183092209149853;1,0613109255053;1,14741317697175;1;1;1;1;1;1;1;1;1;1;1;"2020/2021"
"63";74;9;20;"1";2020-11-08;4;1;1;0;0;0,714285714285714;0,6;0,333333333333333;0;0;0;0;0;0,285714285714286;0,4;0,666666666666667;1;2,42857142857143;2;1,33333333333333;0;1,28571428571429;1,4;2;2;2;0;1;0;0;0,571428571428571;0,6;0,666666666666667;0,5;0,142857142857143;0,2;0;0;0,285714285714286;0,2;0,333333333333333;0,5;1,14285714285714;1;1;0,5;1,14285714285714;1;1,33333333333333;2;100;55;50;70;100;0,178571428571429;0,15918051308793;0,296163026614154;0,277962172699015;0,836639758542713;0,78917413846169;1;1;1;1;1;1;1;1;0;1;1;85;55;55;63;85;0,0915343915343915;0,0919123204837491;0,0352380952380952;0,0546028361593394;0,723037431700933;0,881561177545311;1;1;1;1;1;1;1;1;1;1;0;"2020/2021"
